,actual_kwh,actual_temperature,date,time,dow,month
2012-11-15 20:00:00-08:00,52.2,61.0,2012-11-15,20:00:00,3,11
2012-11-15 20:15:00-08:00,53.4,,2012-11-15,20:15:00,3,11
2012-11-15 20:30:00-08:00,51.0,,2012-11-15,20:30:00,3,11
2012-11-15 20:45:00-08:00,49.8,,2012-11-15,20:45:00,3,11
2012-11-15 21:00:00-08:00,50.1,62.1,2012-11-15,21:00:00,3,11
2012-11-15 21:15:00-08:00,51.9,,2012-11-15,21:15:00,3,11
2012-11-15 21:30:00-08:00,52.8,,2012-11-15,21:30:00,3,11
2012-11-15 21:45:00-08:00,50.4,,2012-11-15,21:45:00,3,11
2012-11-15 22:00:00-08:00,49.2,59.0,2012-11-15,22:00:00,3,11
2012-11-15 22:15:00-08:00,50.7,,2012-11-15,22:15:00,3,11
2012-11-15 22:30:00-08:00,52.8,,2012-11-15,22:30:00,3,11
2012-11-15 22:45:00-08:00,49.2,,2012-11-15,22:45:00,3,11
2012-11-15 23:00:00-08:00,45.3,59.0,2012-11-15,23:00:00,3,11
2012-11-15 23:15:00-08:00,49.2,,2012-11-15,23:15:00,3,11
2012-11-15 23:30:00-08:00,47.7,,2012-11-15,23:30:00,3,11
2012-11-15 23:45:00-08:00,47.1,,2012-11-15,23:45:00,3,11
2012-11-16 00:00:00-08:00,46.8,59.0,2012-11-16,00:00:00,4,11
2012-11-16 00:15:00-08:00,43.8,,2012-11-16,00:15:00,4,11
2012-11-16 00:30:00-08:00,42.6,,2012-11-16,00:30:00,4,11
2012-11-16 00:45:00-08:00,45.9,,2012-11-16,00:45:00,4,11
2012-11-16 01:00:00-08:00,46.5,59.0,2012-11-16,01:00:00,4,11
2012-11-16 01:15:00-08:00,46.5,,2012-11-16,01:15:00,4,11
2012-11-16 01:30:00-08:00,46.2,,2012-11-16,01:30:00,4,11
2012-11-16 01:45:00-08:00,42.6,,2012-11-16,01:45:00,4,11
2012-11-16 02:00:00-08:00,46.2,55.9,2012-11-16,02:00:00,4,11
2012-11-16 02:15:00-08:00,46.8,,2012-11-16,02:15:00,4,11
2012-11-16 02:30:00-08:00,47.1,,2012-11-16,02:30:00,4,11
2012-11-16 02:45:00-08:00,44.7,,2012-11-16,02:45:00,4,11
2012-11-16 03:00:00-08:00,45.3,57.0,2012-11-16,03:00:00,4,11
2012-11-16 03:15:00-08:00,43.2,,2012-11-16,03:15:00,4,11
2012-11-16 03:30:00-08:00,45.0,,2012-11-16,03:30:00,4,11
2012-11-16 03:45:00-08:00,46.5,,2012-11-16,03:45:00,4,11
2012-11-16 04:00:00-08:00,45.9,55.9,2012-11-16,04:00:00,4,11
2012-11-16 04:15:00-08:00,44.1,,2012-11-16,04:15:00,4,11
2012-11-16 04:30:00-08:00,42.0,,2012-11-16,04:30:00,4,11
2012-11-16 04:45:00-08:00,45.6,,2012-11-16,04:45:00,4,11
2012-11-16 05:00:00-08:00,45.9,55.9,2012-11-16,05:00:00,4,11
2012-11-16 05:15:00-08:00,46.5,,2012-11-16,05:15:00,4,11
2012-11-16 05:30:00-08:00,45.3,,2012-11-16,05:30:00,4,11
2012-11-16 05:45:00-08:00,46.5,,2012-11-16,05:45:00,4,11
2012-11-16 06:00:00-08:00,48.0,55.9,2012-11-16,06:00:00,4,11
2012-11-16 06:15:00-08:00,67.5,,2012-11-16,06:15:00,4,11
2012-11-16 06:30:00-08:00,74.7,,2012-11-16,06:30:00,4,11
2012-11-16 06:45:00-08:00,72.9,,2012-11-16,06:45:00,4,11
2012-11-16 07:00:00-08:00,67.2,55.9,2012-11-16,07:00:00,4,11
2012-11-16 07:15:00-08:00,68.7,,2012-11-16,07:15:00,4,11
2012-11-16 07:30:00-08:00,68.7,,2012-11-16,07:30:00,4,11
2012-11-16 07:45:00-08:00,73.2,,2012-11-16,07:45:00,4,11
2012-11-16 08:00:00-08:00,73.5,55.9,2012-11-16,08:00:00,4,11
2012-11-16 08:15:00-08:00,71.7,,2012-11-16,08:15:00,4,11
2012-11-16 08:30:00-08:00,72.6,,2012-11-16,08:30:00,4,11
2012-11-16 08:45:00-08:00,74.1,,2012-11-16,08:45:00,4,11
2012-11-16 09:00:00-08:00,75.9,57.9,2012-11-16,09:00:00,4,11
2012-11-16 09:15:00-08:00,85.8,,2012-11-16,09:15:00,4,11
2012-11-16 09:30:00-08:00,89.4,,2012-11-16,09:30:00,4,11
2012-11-16 09:45:00-08:00,89.7,,2012-11-16,09:45:00,4,11
2012-11-16 10:00:00-08:00,89.7,59.0,2012-11-16,10:00:00,4,11
2012-11-16 10:15:00-08:00,91.5,,2012-11-16,10:15:00,4,11
2012-11-16 10:30:00-08:00,93.3,,2012-11-16,10:30:00,4,11
2012-11-16 10:45:00-08:00,90.9,,2012-11-16,10:45:00,4,11
2012-11-16 11:00:00-08:00,91.5,60.1,2012-11-16,11:00:00,4,11
2012-11-16 11:15:00-08:00,91.8,,2012-11-16,11:15:00,4,11
2012-11-16 11:30:00-08:00,93.9,,2012-11-16,11:30:00,4,11
2012-11-16 11:45:00-08:00,88.2,,2012-11-16,11:45:00,4,11
2012-11-16 12:00:00-08:00,81.6,62.1,2012-11-16,12:00:00,4,11
2012-11-16 12:15:00-08:00,82.5,,2012-11-16,12:15:00,4,11
2012-11-16 12:30:00-08:00,85.2,,2012-11-16,12:30:00,4,11
2012-11-16 12:45:00-08:00,84.3,,2012-11-16,12:45:00,4,11
2012-11-16 13:00:00-08:00,84.6,63.0,2012-11-16,13:00:00,4,11
2012-11-16 13:15:00-08:00,85.8,60.8,2012-11-16,13:15:00,4,11
2012-11-16 13:30:00-08:00,84.9,,2012-11-16,13:30:00,4,11
2012-11-16 13:45:00-08:00,81.3,,2012-11-16,13:45:00,4,11
2012-11-16 14:00:00-08:00,83.7,60.1,2012-11-16,14:00:00,4,11
2012-11-16 14:15:00-08:00,84.6,,2012-11-16,14:15:00,4,11
2012-11-16 14:30:00-08:00,84.3,,2012-11-16,14:30:00,4,11
2012-11-16 14:45:00-08:00,79.8,,2012-11-16,14:45:00,4,11
2012-11-16 15:00:00-08:00,82.2,61.0,2012-11-16,15:00:00,4,11
2012-11-16 15:15:00-08:00,83.4,,2012-11-16,15:15:00,4,11
2012-11-16 15:30:00-08:00,81.6,,2012-11-16,15:30:00,4,11
2012-11-16 15:45:00-08:00,79.8,,2012-11-16,15:45:00,4,11
2012-11-16 16:00:00-08:00,79.5,61.0,2012-11-16,16:00:00,4,11
2012-11-16 16:15:00-08:00,82.5,,2012-11-16,16:15:00,4,11
2012-11-16 16:30:00-08:00,81.3,,2012-11-16,16:30:00,4,11
2012-11-16 16:45:00-08:00,79.2,,2012-11-16,16:45:00,4,11
2012-11-16 17:00:00-08:00,81.9,60.1,2012-11-16,17:00:00,4,11
2012-11-16 17:15:00-08:00,80.7,,2012-11-16,17:15:00,4,11
2012-11-16 17:30:00-08:00,78.6,,2012-11-16,17:30:00,4,11
2012-11-16 17:45:00-08:00,77.4,,2012-11-16,17:45:00,4,11
2012-11-16 18:00:00-08:00,77.4,60.1,2012-11-16,18:00:00,4,11
2012-11-16 18:15:00-08:00,54.9,,2012-11-16,18:15:00,4,11
2012-11-16 18:30:00-08:00,53.4,,2012-11-16,18:30:00,4,11
2012-11-16 18:45:00-08:00,54.6,,2012-11-16,18:45:00,4,11
2012-11-16 19:00:00-08:00,54.6,60.1,2012-11-16,19:00:00,4,11
2012-11-16 19:15:00-08:00,50.7,,2012-11-16,19:15:00,4,11
2012-11-16 19:30:00-08:00,51.6,,2012-11-16,19:30:00,4,11
2012-11-16 19:45:00-08:00,51.6,,2012-11-16,19:45:00,4,11
2012-11-16 20:00:00-08:00,52.8,60.1,2012-11-16,20:00:00,4,11
2012-11-16 20:15:00-08:00,49.8,,2012-11-16,20:15:00,4,11
2012-11-16 20:30:00-08:00,50.4,,2012-11-16,20:30:00,4,11
2012-11-16 20:45:00-08:00,51.3,,2012-11-16,20:45:00,4,11
2012-11-16 21:00:00-08:00,51.3,59.0,2012-11-16,21:00:00,4,11
2012-11-16 21:15:00-08:00,46.8,,2012-11-16,21:15:00,4,11
2012-11-16 21:30:00-08:00,49.2,,2012-11-16,21:30:00,4,11
2012-11-16 21:45:00-08:00,50.7,,2012-11-16,21:45:00,4,11
2012-11-16 22:00:00-08:00,49.5,59.0,2012-11-16,22:00:00,4,11
2012-11-16 22:15:00-08:00,44.7,,2012-11-16,22:15:00,4,11
2012-11-16 22:30:00-08:00,46.8,60.8,2012-11-16,22:30:00,4,11
2012-11-16 22:45:00-08:00,48.6,60.8,2012-11-16,22:45:00,4,11
2012-11-16 23:00:00-08:00,48.6,60.1,2012-11-16,23:00:00,4,11
2012-11-16 23:15:00-08:00,48.6,,2012-11-16,23:15:00,4,11
2012-11-16 23:30:00-08:00,47.7,,2012-11-16,23:30:00,4,11
2012-11-16 23:45:00-08:00,48.0,,2012-11-16,23:45:00,4,11
2012-11-17 00:00:00-08:00,48.3,60.1,2012-11-17,00:00:00,5,11
2012-11-17 00:15:00-08:00,45.6,,2012-11-17,00:15:00,5,11
2012-11-17 00:30:00-08:00,46.8,,2012-11-17,00:30:00,5,11
2012-11-17 00:45:00-08:00,51.0,,2012-11-17,00:45:00,5,11
2012-11-17 01:00:00-08:00,50.1,59.0,2012-11-17,01:00:00,5,11
2012-11-17 01:15:00-08:00,43.2,,2012-11-17,01:15:00,5,11
2012-11-17 01:30:00-08:00,43.8,59.0,2012-11-17,01:30:00,5,11
2012-11-17 01:45:00-08:00,45.3,59.0,2012-11-17,01:45:00,5,11
2012-11-17 02:00:00-08:00,44.4,59.0,2012-11-17,02:00:00,5,11
2012-11-17 02:15:00-08:00,43.8,,2012-11-17,02:15:00,5,11
2012-11-17 02:30:00-08:00,42.6,,2012-11-17,02:30:00,5,11
2012-11-17 02:45:00-08:00,44.1,,2012-11-17,02:45:00,5,11
2012-11-17 03:00:00-08:00,44.4,59.0,2012-11-17,03:00:00,5,11
2012-11-17 03:15:00-08:00,45.0,,2012-11-17,03:15:00,5,11
2012-11-17 03:30:00-08:00,42.0,,2012-11-17,03:30:00,5,11
2012-11-17 03:45:00-08:00,42.6,59.0,2012-11-17,03:45:00,5,11
2012-11-17 04:00:00-08:00,45.0,59.0,2012-11-17,04:00:00,5,11
2012-11-17 04:15:00-08:00,44.7,,2012-11-17,04:15:00,5,11
2012-11-17 04:30:00-08:00,43.5,,2012-11-17,04:30:00,5,11
2012-11-17 04:45:00-08:00,42.9,,2012-11-17,04:45:00,5,11
2012-11-17 05:00:00-08:00,42.9,59.0,2012-11-17,05:00:00,5,11
2012-11-17 05:15:00-08:00,44.1,59.0,2012-11-17,05:15:00,5,11
2012-11-17 05:30:00-08:00,44.7,,2012-11-17,05:30:00,5,11
2012-11-17 05:45:00-08:00,43.5,,2012-11-17,05:45:00,5,11
2012-11-17 06:00:00-08:00,42.3,59.0,2012-11-17,06:00:00,5,11
2012-11-17 06:15:00-08:00,43.8,,2012-11-17,06:15:00,5,11
2012-11-17 06:30:00-08:00,44.7,,2012-11-17,06:30:00,5,11
2012-11-17 06:45:00-08:00,43.8,,2012-11-17,06:45:00,5,11
2012-11-17 07:00:00-08:00,39.0,59.0,2012-11-17,07:00:00,5,11
2012-11-17 07:15:00-08:00,40.2,,2012-11-17,07:15:00,5,11
2012-11-17 07:30:00-08:00,41.4,,2012-11-17,07:30:00,5,11
2012-11-17 07:45:00-08:00,41.1,,2012-11-17,07:45:00,5,11
2012-11-17 08:00:00-08:00,36.9,60.1,2012-11-17,08:00:00,5,11
2012-11-17 08:15:00-08:00,40.5,,2012-11-17,08:15:00,5,11
2012-11-17 08:30:00-08:00,40.8,,2012-11-17,08:30:00,5,11
2012-11-17 08:45:00-08:00,42.6,,2012-11-17,08:45:00,5,11
2012-11-17 09:00:00-08:00,41.7,60.8,2012-11-17,09:00:00,5,11
2012-11-17 09:15:00-08:00,39.6,,2012-11-17,09:15:00,5,11
2012-11-17 09:30:00-08:00,42.3,,2012-11-17,09:30:00,5,11
2012-11-17 09:45:00-08:00,43.2,,2012-11-17,09:45:00,5,11
2012-11-17 10:00:00-08:00,42.3,59.0,2012-11-17,10:00:00,5,11
2012-11-17 10:15:00-08:00,40.8,,2012-11-17,10:15:00,5,11
2012-11-17 10:30:00-08:00,39.9,,2012-11-17,10:30:00,5,11
2012-11-17 10:45:00-08:00,41.1,,2012-11-17,10:45:00,5,11
2012-11-17 11:00:00-08:00,40.8,61.0,2012-11-17,11:00:00,5,11
2012-11-17 11:15:00-08:00,43.5,,2012-11-17,11:15:00,5,11
2012-11-17 11:30:00-08:00,42.3,60.8,2012-11-17,11:30:00,5,11
2012-11-17 11:45:00-08:00,40.2,,2012-11-17,11:45:00,5,11
2012-11-17 12:00:00-08:00,41.1,61.0,2012-11-17,12:00:00,5,11
2012-11-17 12:15:00-08:00,43.8,,2012-11-17,12:15:00,5,11
2012-11-17 12:30:00-08:00,43.2,,2012-11-17,12:30:00,5,11
2012-11-17 12:45:00-08:00,43.5,,2012-11-17,12:45:00,5,11
2012-11-17 13:00:00-08:00,42.3,62.1,2012-11-17,13:00:00,5,11
2012-11-17 13:15:00-08:00,43.5,,2012-11-17,13:15:00,5,11
2012-11-17 13:30:00-08:00,42.3,,2012-11-17,13:30:00,5,11
2012-11-17 13:45:00-08:00,41.1,,2012-11-17,13:45:00,5,11
2012-11-17 14:00:00-08:00,40.5,63.0,2012-11-17,14:00:00,5,11
2012-11-17 14:15:00-08:00,42.9,,2012-11-17,14:15:00,5,11
2012-11-17 14:30:00-08:00,44.1,,2012-11-17,14:30:00,5,11
2012-11-17 14:45:00-08:00,44.1,,2012-11-17,14:45:00,5,11
2012-11-17 15:00:00-08:00,39.9,62.1,2012-11-17,15:00:00,5,11
2012-11-17 15:15:00-08:00,43.2,,2012-11-17,15:15:00,5,11
2012-11-17 15:30:00-08:00,43.8,60.8,2012-11-17,15:30:00,5,11
2012-11-17 15:45:00-08:00,43.2,,2012-11-17,15:45:00,5,11
2012-11-17 16:00:00-08:00,42.0,59.0,2012-11-17,16:00:00,5,11
2012-11-17 16:15:00-08:00,41.7,,2012-11-17,16:15:00,5,11
2012-11-17 16:30:00-08:00,43.2,60.8,2012-11-17,16:30:00,5,11
2012-11-17 16:45:00-08:00,45.6,,2012-11-17,16:45:00,5,11
2012-11-17 17:00:00-08:00,46.5,60.1,2012-11-17,17:00:00,5,11
2012-11-17 17:15:00-08:00,43.8,,2012-11-17,17:15:00,5,11
2012-11-17 17:30:00-08:00,43.5,,2012-11-17,17:30:00,5,11
2012-11-17 17:45:00-08:00,45.0,,2012-11-17,17:45:00,5,11
2012-11-17 18:00:00-08:00,45.9,60.1,2012-11-17,18:00:00,5,11
2012-11-17 18:15:00-08:00,45.6,,2012-11-17,18:15:00,5,11
2012-11-17 18:30:00-08:00,41.7,,2012-11-17,18:30:00,5,11
2012-11-17 18:45:00-08:00,47.1,60.8,2012-11-17,18:45:00,5,11
2012-11-17 19:00:00-08:00,46.2,61.0,2012-11-17,19:00:00,5,11
2012-11-17 19:15:00-08:00,46.2,,2012-11-17,19:15:00,5,11
2012-11-17 19:30:00-08:00,45.6,,2012-11-17,19:30:00,5,11
2012-11-17 19:45:00-08:00,43.8,,2012-11-17,19:45:00,5,11
2012-11-17 20:00:00-08:00,43.8,59.0,2012-11-17,20:00:00,5,11
2012-11-17 20:15:00-08:00,44.1,,2012-11-17,20:15:00,5,11
2012-11-17 20:30:00-08:00,45.9,,2012-11-17,20:30:00,5,11
2012-11-17 20:45:00-08:00,46.2,,2012-11-17,20:45:00,5,11
2012-11-17 21:00:00-08:00,44.4,60.1,2012-11-17,21:00:00,5,11
2012-11-17 21:15:00-08:00,43.2,,2012-11-17,21:15:00,5,11
2012-11-17 21:30:00-08:00,45.3,55.4,2012-11-17,21:30:00,5,11
2012-11-17 21:45:00-08:00,46.2,55.4,2012-11-17,21:45:00,5,11
2012-11-17 22:00:00-08:00,46.5,55.9,2012-11-17,22:00:00,5,11
2012-11-17 22:15:00-08:00,44.4,,2012-11-17,22:15:00,5,11
2012-11-17 22:30:00-08:00,43.5,,2012-11-17,22:30:00,5,11
2012-11-17 22:45:00-08:00,45.0,55.4,2012-11-17,22:45:00,5,11
2012-11-17 23:00:00-08:00,45.3,55.0,2012-11-17,23:00:00,5,11
2012-11-17 23:15:00-08:00,45.6,,2012-11-17,23:15:00,5,11
2012-11-17 23:30:00-08:00,44.4,,2012-11-17,23:30:00,5,11
2012-11-17 23:45:00-08:00,42.6,55.4,2012-11-17,23:45:00,5,11
2012-11-18 00:00:00-08:00,45.3,55.9,2012-11-18,00:00:00,6,11
2012-11-18 00:15:00-08:00,44.1,,2012-11-18,00:15:00,6,11
2012-11-18 00:30:00-08:00,44.4,,2012-11-18,00:30:00,6,11
2012-11-18 00:45:00-08:00,43.8,,2012-11-18,00:45:00,6,11
2012-11-18 01:00:00-08:00,42.0,55.0,2012-11-18,01:00:00,6,11
2012-11-18 01:15:00-08:00,44.7,,2012-11-18,01:15:00,6,11
2012-11-18 01:30:00-08:00,44.1,,2012-11-18,01:30:00,6,11
2012-11-18 01:45:00-08:00,44.1,,2012-11-18,01:45:00,6,11
2012-11-18 02:00:00-08:00,42.9,55.0,2012-11-18,02:00:00,6,11
2012-11-18 02:15:00-08:00,42.0,,2012-11-18,02:15:00,6,11
2012-11-18 02:30:00-08:00,43.5,,2012-11-18,02:30:00,6,11
2012-11-18 02:45:00-08:00,43.8,,2012-11-18,02:45:00,6,11
2012-11-18 03:00:00-08:00,43.5,55.0,2012-11-18,03:00:00,6,11
2012-11-18 03:15:00-08:00,44.1,,2012-11-18,03:15:00,6,11
2012-11-18 03:30:00-08:00,41.7,,2012-11-18,03:30:00,6,11
2012-11-18 03:45:00-08:00,41.1,,2012-11-18,03:45:00,6,11
2012-11-18 04:00:00-08:00,43.5,53.1,2012-11-18,04:00:00,6,11
2012-11-18 04:15:00-08:00,44.7,,2012-11-18,04:15:00,6,11
2012-11-18 04:30:00-08:00,44.1,,2012-11-18,04:30:00,6,11
2012-11-18 04:45:00-08:00,41.7,,2012-11-18,04:45:00,6,11
2012-11-18 05:00:00-08:00,41.4,52.0,2012-11-18,05:00:00,6,11
2012-11-18 05:15:00-08:00,42.3,,2012-11-18,05:15:00,6,11
2012-11-18 05:30:00-08:00,43.8,,2012-11-18,05:30:00,6,11
2012-11-18 05:45:00-08:00,43.8,,2012-11-18,05:45:00,6,11
2012-11-18 06:00:00-08:00,43.5,53.1,2012-11-18,06:00:00,6,11
2012-11-18 06:15:00-08:00,42.0,,2012-11-18,06:15:00,6,11
2012-11-18 06:30:00-08:00,42.6,,2012-11-18,06:30:00,6,11
2012-11-18 06:45:00-08:00,43.8,,2012-11-18,06:45:00,6,11
2012-11-18 07:00:00-08:00,40.2,52.0,2012-11-18,07:00:00,6,11
2012-11-18 07:15:00-08:00,40.8,,2012-11-18,07:15:00,6,11
2012-11-18 07:30:00-08:00,36.0,,2012-11-18,07:30:00,6,11
2012-11-18 07:45:00-08:00,39.3,,2012-11-18,07:45:00,6,11
2012-11-18 08:00:00-08:00,40.2,53.1,2012-11-18,08:00:00,6,11
2012-11-18 08:15:00-08:00,40.8,,2012-11-18,08:15:00,6,11
2012-11-18 08:30:00-08:00,40.8,,2012-11-18,08:30:00,6,11
2012-11-18 08:45:00-08:00,38.1,,2012-11-18,08:45:00,6,11
2012-11-18 09:00:00-08:00,38.4,55.9,2012-11-18,09:00:00,6,11
2012-11-18 09:15:00-08:00,40.2,,2012-11-18,09:15:00,6,11
2012-11-18 09:30:00-08:00,40.8,,2012-11-18,09:30:00,6,11
2012-11-18 09:45:00-08:00,39.9,,2012-11-18,09:45:00,6,11
2012-11-18 10:00:00-08:00,40.2,57.9,2012-11-18,10:00:00,6,11
2012-11-18 10:15:00-08:00,37.2,,2012-11-18,10:15:00,6,11
2012-11-18 10:30:00-08:00,40.5,,2012-11-18,10:30:00,6,11
2012-11-18 10:45:00-08:00,41.4,,2012-11-18,10:45:00,6,11
2012-11-18 11:00:00-08:00,40.8,59.0,2012-11-18,11:00:00,6,11
2012-11-18 11:15:00-08:00,40.8,,2012-11-18,11:15:00,6,11
2012-11-18 11:30:00-08:00,39.3,,2012-11-18,11:30:00,6,11
2012-11-18 11:45:00-08:00,40.2,,2012-11-18,11:45:00,6,11
2012-11-18 12:00:00-08:00,42.0,61.0,2012-11-18,12:00:00,6,11
2012-11-18 12:15:00-08:00,41.1,,2012-11-18,12:15:00,6,11
2012-11-18 12:30:00-08:00,40.8,,2012-11-18,12:30:00,6,11
2012-11-18 12:45:00-08:00,42.0,,2012-11-18,12:45:00,6,11
2012-11-18 13:00:00-08:00,42.0,61.0,2012-11-18,13:00:00,6,11
2012-11-18 13:15:00-08:00,42.6,,2012-11-18,13:15:00,6,11
2012-11-18 13:30:00-08:00,42.0,,2012-11-18,13:30:00,6,11
2012-11-18 13:45:00-08:00,40.2,,2012-11-18,13:45:00,6,11
2012-11-18 14:00:00-08:00,38.7,61.0,2012-11-18,14:00:00,6,11
2012-11-18 14:15:00-08:00,40.8,,2012-11-18,14:15:00,6,11
2012-11-18 14:30:00-08:00,41.4,,2012-11-18,14:30:00,6,11
2012-11-18 14:45:00-08:00,41.4,,2012-11-18,14:45:00,6,11
2012-11-18 15:00:00-08:00,40.2,61.0,2012-11-18,15:00:00,6,11
2012-11-18 15:15:00-08:00,39.9,,2012-11-18,15:15:00,6,11
2012-11-18 15:30:00-08:00,40.8,,2012-11-18,15:30:00,6,11
2012-11-18 15:45:00-08:00,42.9,,2012-11-18,15:45:00,6,11
2012-11-18 16:00:00-08:00,42.9,61.0,2012-11-18,16:00:00,6,11
2012-11-18 16:15:00-08:00,39.9,,2012-11-18,16:15:00,6,11
2012-11-18 16:30:00-08:00,43.5,,2012-11-18,16:30:00,6,11
2012-11-18 16:45:00-08:00,45.0,,2012-11-18,16:45:00,6,11
2012-11-18 17:00:00-08:00,45.3,59.0,2012-11-18,17:00:00,6,11
2012-11-18 17:15:00-08:00,41.7,,2012-11-18,17:15:00,6,11
2012-11-18 17:30:00-08:00,45.0,,2012-11-18,17:30:00,6,11
2012-11-18 17:45:00-08:00,46.5,,2012-11-18,17:45:00,6,11
2012-11-18 18:00:00-08:00,45.9,59.0,2012-11-18,18:00:00,6,11
2012-11-18 18:15:00-08:00,44.1,,2012-11-18,18:15:00,6,11
2012-11-18 18:30:00-08:00,43.8,,2012-11-18,18:30:00,6,11
2012-11-18 18:45:00-08:00,47.1,,2012-11-18,18:45:00,6,11
2012-11-18 19:00:00-08:00,46.8,57.9,2012-11-18,19:00:00,6,11
2012-11-18 19:15:00-08:00,46.5,,2012-11-18,19:15:00,6,11
2012-11-18 19:30:00-08:00,46.8,,2012-11-18,19:30:00,6,11
2012-11-18 19:45:00-08:00,44.4,,2012-11-18,19:45:00,6,11
2012-11-18 20:00:00-08:00,45.0,59.0,2012-11-18,20:00:00,6,11
2012-11-18 20:15:00-08:00,45.9,,2012-11-18,20:15:00,6,11
2012-11-18 20:30:00-08:00,45.0,,2012-11-18,20:30:00,6,11
2012-11-18 20:45:00-08:00,44.4,,2012-11-18,20:45:00,6,11
2012-11-18 21:00:00-08:00,44.4,57.9,2012-11-18,21:00:00,6,11
2012-11-18 21:15:00-08:00,45.3,,2012-11-18,21:15:00,6,11
2012-11-18 21:30:00-08:00,46.2,,2012-11-18,21:30:00,6,11
2012-11-18 21:45:00-08:00,46.2,,2012-11-18,21:45:00,6,11
2012-11-18 22:00:00-08:00,43.2,57.9,2012-11-18,22:00:00,6,11
2012-11-18 22:15:00-08:00,45.9,,2012-11-18,22:15:00,6,11
2012-11-18 22:30:00-08:00,46.2,,2012-11-18,22:30:00,6,11
2012-11-18 22:45:00-08:00,46.5,,2012-11-18,22:45:00,6,11
2012-11-18 23:00:00-08:00,42.9,57.0,2012-11-18,23:00:00,6,11
2012-11-18 23:15:00-08:00,43.8,,2012-11-18,23:15:00,6,11
2012-11-18 23:30:00-08:00,44.7,,2012-11-18,23:30:00,6,11
2012-11-18 23:45:00-08:00,45.0,,2012-11-18,23:45:00,6,11
2012-11-19 00:00:00-08:00,45.9,57.0,2012-11-19,00:00:00,0,11
2012-11-19 00:15:00-08:00,42.9,,2012-11-19,00:15:00,0,11
2012-11-19 00:30:00-08:00,43.8,,2012-11-19,00:30:00,0,11
2012-11-19 00:45:00-08:00,45.0,,2012-11-19,00:45:00,0,11
2012-11-19 01:00:00-08:00,46.8,57.0,2012-11-19,01:00:00,0,11
2012-11-19 01:15:00-08:00,44.1,,2012-11-19,01:15:00,0,11
2012-11-19 01:30:00-08:00,42.6,,2012-11-19,01:30:00,0,11
2012-11-19 01:45:00-08:00,43.2,,2012-11-19,01:45:00,0,11
2012-11-19 02:00:00-08:00,43.8,57.9,2012-11-19,02:00:00,0,11
2012-11-19 02:15:00-08:00,44.1,,2012-11-19,02:15:00,0,11
2012-11-19 02:30:00-08:00,42.3,,2012-11-19,02:30:00,0,11
2012-11-19 02:45:00-08:00,41.1,,2012-11-19,02:45:00,0,11
2012-11-19 03:00:00-08:00,43.5,55.9,2012-11-19,03:00:00,0,11
2012-11-19 03:15:00-08:00,43.8,,2012-11-19,03:15:00,0,11
2012-11-19 03:30:00-08:00,44.7,,2012-11-19,03:30:00,0,11
2012-11-19 03:45:00-08:00,43.5,,2012-11-19,03:45:00,0,11
2012-11-19 04:00:00-08:00,42.3,55.4,2012-11-19,04:00:00,0,11
2012-11-19 04:15:00-08:00,42.0,,2012-11-19,04:15:00,0,11
2012-11-19 04:30:00-08:00,43.5,,2012-11-19,04:30:00,0,11
2012-11-19 04:45:00-08:00,44.7,,2012-11-19,04:45:00,0,11
2012-11-19 05:00:00-08:00,43.2,55.0,2012-11-19,05:00:00,0,11
2012-11-19 05:15:00-08:00,57.9,,2012-11-19,05:15:00,0,11
2012-11-19 05:30:00-08:00,59.4,,2012-11-19,05:30:00,0,11
2012-11-19 05:45:00-08:00,59.1,,2012-11-19,05:45:00,0,11
2012-11-19 06:00:00-08:00,61.5,53.1,2012-11-19,06:00:00,0,11
2012-11-19 06:15:00-08:00,63.3,,2012-11-19,06:15:00,0,11
2012-11-19 06:30:00-08:00,61.2,,2012-11-19,06:30:00,0,11
2012-11-19 06:45:00-08:00,62.4,,2012-11-19,06:45:00,0,11
2012-11-19 07:00:00-08:00,60.6,52.0,2012-11-19,07:00:00,0,11
2012-11-19 07:15:00-08:00,65.4,,2012-11-19,07:15:00,0,11
2012-11-19 07:30:00-08:00,65.7,,2012-11-19,07:30:00,0,11
2012-11-19 07:45:00-08:00,64.8,,2012-11-19,07:45:00,0,11
2012-11-19 08:00:00-08:00,67.8,54.0,2012-11-19,08:00:00,0,11
2012-11-19 08:15:00-08:00,69.3,,2012-11-19,08:15:00,0,11
2012-11-19 08:30:00-08:00,71.4,,2012-11-19,08:30:00,0,11
2012-11-19 08:45:00-08:00,70.2,,2012-11-19,08:45:00,0,11
2012-11-19 09:00:00-08:00,71.1,57.0,2012-11-19,09:00:00,0,11
2012-11-19 09:15:00-08:00,83.4,,2012-11-19,09:15:00,0,11
2012-11-19 09:30:00-08:00,85.8,,2012-11-19,09:30:00,0,11
2012-11-19 09:45:00-08:00,90.6,,2012-11-19,09:45:00,0,11
2012-11-19 10:00:00-08:00,89.7,59.0,2012-11-19,10:00:00,0,11
2012-11-19 10:15:00-08:00,87.6,,2012-11-19,10:15:00,0,11
2012-11-19 10:30:00-08:00,93.9,,2012-11-19,10:30:00,0,11
2012-11-19 10:45:00-08:00,94.5,,2012-11-19,10:45:00,0,11
2012-11-19 11:00:00-08:00,92.7,61.0,2012-11-19,11:00:00,0,11
2012-11-19 11:15:00-08:00,90.3,,2012-11-19,11:15:00,0,11
